,item_id,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,OWA,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
61,,0.5206677913665771,5.528815269470215,5.393832206726074,0.5393832206726075,1.1012723433409686,0.5020388737537215,0.9952279323218296,1.5392027270621136,,8.756187044070964,3.116933682560921,0.1,5.5288150534033775,0.5,3.638778609037399,0.8
62,,1.9233264923095703,11.247366905212402,11.332832336425781,1.1332832336425782,1.0930301637069573,1.029007915670645,0.9262169782453661,1.5710161312132795,,11.242600053128141,3.9365327477455136,0.2,11.247366786003113,0.6,6.278346610069275,0.8
63,,0.6193204402923584,6.470729351043701,6.5496015548706055,0.6549601554870605,1.0917764234293195,0.5926789782397797,1.4689395572734327,1.526667579697188,,2.8608046857804257,2.900013935565948,0.0,6.470729470252991,0.6,3.346704411506652,1.0
64,,0.8205764770507813,7.314888954162598,7.725383758544922,0.7725383758544921,1.1237019152109344,0.65096346772618,0.970875051444034,1.6645793512163536,,4.643243498939315,3.910085582733155,0.1,7.314888536930084,0.5,2.9754522562026966,1.0
65,,0.6038837909698487,6.91895055770874,7.581071853637695,0.7581071853637695,1.1251418827715969,0.6149402723028207,0.8631459007441886,1.4922384862259963,,4.651393288143901,3.708165419101715,0.1,6.918950513005257,0.4,1.9648249030113218,1.0
66,,0.6166941165924072,6.474136829376221,6.527033805847168,0.6527033805847168,1.1322709266763995,0.5717833671116166,0.9892389314786174,1.6947218099211452,,6.0528095318012625,2.240582585334778,0.1,6.474137157201767,0.5,3.6834644436836244,0.9
67,,0.8695043563842774,6.477426528930664,6.595621585845947,0.6595621585845948,1.1373316088464056,0.569528401263789,0.8355031532646583,1.4712856480792962,,6.300214188653126,3.204962992668152,0.0,6.477426677942276,0.2,3.6349789142608646,0.8
68,,1.5233798027038574,9.488799095153809,8.949695587158203,0.8949695587158203,1.1261537438959928,0.8425846956141858,0.9275064219237317,1.6342010123849708,,9.280316825517632,4.467071402072906,0.2,9.488799139857292,0.4,4.581501126289367,0.9
69,,0.6800353527069092,6.394709587097168,5.784521579742432,0.5784521579742432,1.1297758350533629,0.566015787264128,1.2834408135398658,1.6695708477743705,,3.5853677555284764,3.5026430249214173,0.0,6.394709639251232,0.6,4.5986805796623225,1.0
70,,0.8325577735900879,8.344226837158203,7.9008870124816895,0.790088701248169,1.1129510751233387,0.7497388720554032,1.0653740398040585,1.8776247610390104,,3.9761058982202866,2.405757522583008,0.0,8.344226211309433,0.5,2.8160518407821655,0.8
71,,1.2769399642944337,9.96529483795166,8.931624412536621,0.8931624412536621,1.1277038352987818,0.8836801406560247,1.1077880690250477,1.8917309272462852,,5.516371080762388,2.9205456614494323,0.2,9.96529483795166,0.6,4.542615437507629,0.8
72,,0.8949129104614257,8.002968788146973,7.773382186889648,0.7773382186889648,1.1437557618367398,0.6997095931823004,1.0722738460190815,1.777878204703138,,5.193379238972864,3.280395603179932,0.3,8.002968579530716,0.6,3.2798732995986932,1.0
73,,1.3568203926086426,9.064812660217285,8.258127212524414,0.8258127212524414,1.121456273755286,0.8083072762046295,1.0657129379572396,1.6696854346819372,,10.66912523295527,6.014212906360627,0.3,9.064813137054443,0.6,3.598816788196563,1.0
74,,0.8224061012268067,8.059903144836426,8.910639762878418,0.8910639762878418,1.1371636699871628,0.7087724799480635,0.8729583033682025,1.5645581115421296,,2.711880520276994,1.7511722922325135,0.2,8.059902757406235,0.6,3.1237270593643185,0.8
75,,1.2568815231323243,8.841602325439453,8.232829093933105,0.8232829093933105,1.1235790091371325,0.7869141603339029,1.128523283276997,1.7018772179616057,,6.9474974642765,4.247433602809906,0.0,8.841602392494678,0.3,4.1853721857070925,0.7
76,,0.47592916488647463,5.867989540100098,5.176839828491211,0.5176839828491211,1.1138648080384113,0.5268134425069063,1.1491208408954539,1.8111477437835735,,2.369922759494598,2.288427209854126,0.0,5.867989167571068,0.6,2.991119992733001,1.0
77,,1.2032676696777345,9.031126976013184,9.03714656829834,0.903714656829834,1.1195557525548732,0.8066705883475453,0.9462209486013933,1.6349970444988369,,3.7089038817744386,3.0974794745445258,0.1,9.031126618385315,0.5,3.1554033994674677,1.0
78,,0.5190005302429199,6.005102157592773,6.0899481773376465,0.6089948177337646,1.127574144809706,0.5325682736904381,0.922708438339481,1.6604134941523,,2.8896253478694423,1.9780004262924193,0.1,6.005102649331093,0.6,2.6390399575233454,0.9
79,,1.2360664367675782,9.790445327758789,9.27832317352295,0.9278323173522949,1.0975889957964156,0.8919955798804996,1.1374447725961079,1.938600043897099,,9.588942448138852,4.343411326408386,0.3,9.790445603430271,0.8,4.313621592521667,0.9
80,,0.8895267486572266,7.9786224365234375,7.465771198272705,0.7465771198272705,1.1256746068578836,0.7087858594229387,1.1030015757314446,1.716900721947902,,4.1868746465156,2.4740890860557556,0.0,7.978622272610664,0.7,3.7244257211685174,0.9
81,,1.3011377334594727,9.734283447265625,10.002092361450195,1.0002092361450194,1.122292723331152,0.8673569065272604,1.0854358584176906,1.6789720568606625,,6.438810901214109,3.832033205032349,0.2,9.734284117817879,0.7,3.735934114456176,1.0
82,,0.4670600891113281,5.861761569976807,5.64674711227417,0.564674711227417,1.1330476930628273,0.5173446454077704,1.3501323053618743,1.5992164494258265,,2.8504345973258847,2.7956863403320313,0.0,5.86176174134016,0.7,3.663670074939727,1.0
83,,0.7351249694824219,7.102772235870361,7.179862022399902,0.7179862022399902,1.1401504842302659,0.6229679620463047,1.0444959904758544,1.7521803552815225,,4.686540378883427,2.8558617830276494,0.1,7.1027723997831345,0.8,4.211732113361357,1.0
84,,0.6836242198944091,7.529778957366943,7.425624370574951,0.7425624370574951,1.1327868372117902,0.6647127870853912,4.385066366789355,1.7924224833560665,,3.5429944603631554,2.8277727603912357,0.1,7.529778599739075,0.5,2.464599764347076,0.8
85,,0.7752889633178711,6.424863815307617,6.990177631378174,0.6990177631378174,1.1253822870519532,0.5709050061680075,0.9537458095154132,1.5001963342828915,,4.768335451951116,3.657028138637543,0.0,6.424863487482071,0.4,3.73480417728424,0.8
86,,1.8774559020996093,11.35359001159668,10.43762493133545,1.043762493133545,1.1157080058460027,1.017613027074019,1.1116946784417385,1.7714301551696263,,11.43826425338902,6.243329799175262,0.2,11.353590086102486,0.8,4.898209619522094,0.9
87,,1.5837203979492187,9.983598709106445,10.365234375,1.0365234375,1.129103293017519,0.8842059686519345,0.9415021206424106,1.7143851608741696,,15.116011579893264,5.466883349418641,0.3,9.983599096536636,0.6,5.3666676640510556,0.7
88,,0.9057900428771972,8.11666202545166,8.568384170532227,0.8568384170532226,1.1048943361734798,0.7346097956807031,0.891634122262082,1.6108080351617056,,7.6188799013400335,3.343364810943604,0.3,8.116662085056305,0.6,3.9756441473960873,0.9
89,,0.4057130813598633,5.327846527099609,5.390474319458008,0.5390474319458007,1.1041103920723419,0.4825465429321424,1.4099493485935835,1.5189419112125209,,3.7507041979481817,2.2901962876319883,0.2,5.327846921980381,0.7,2.2334936857223506,1.0
90,,0.9919790267944336,7.98826789855957,7.757756233215332,0.7757756233215332,1.13933763262057,0.7011326291562844,1.0500378600203715,1.9227938269547131,,12.205054408170437,4.1671159088611605,0.1,7.98826789855957,0.6,5.000084656476974,0.7
91,,1.0182432174682616,8.074298858642578,7.513090133666992,0.7513090133666992,1.1228796244147705,0.7190707430327442,24.78300747211898,1.8902391258561786,,8.353354763222717,3.8714059829711918,0.1,8.0742993876338,0.6,4.163268601894378,0.8
92,,1.2079981803894042,8.251557350158691,7.807748794555664,0.7807748794555665,1.1257569047649014,0.7329786133429858,1.6139081595275702,1.7178021830488164,,12.186718530146045,3.3046050786972048,0.1,8.251557722687721,0.4,5.976238530874252,0.8
93,,0.872886848449707,7.2803635597229,7.2983503341674805,0.729835033416748,1.155394377076621,0.6301193518133329,1.6749284025461724,1.6506924374959517,,6.543189842524151,3.9168414235115057,0.1,7.280363455414772,0.5,3.897417759895324,0.9
94,,0.7008354187011718,7.463472366333008,7.044568061828613,0.7044568061828613,1.1350014080119815,0.6575738420805749,1.016122386004385,1.761258591935573,,2.9256352500831215,2.847529077529907,0.1,7.463471978902817,0.5,2.693460845947265,1.0
95,,0.8044309616088867,6.585396766662598,6.998888969421387,0.6998888969421386,1.1498580975634314,0.5727138662255077,0.9314974867988767,1.4443365369579857,,2.7537219349428104,2.453185045719147,0.0,6.585396960377693,0.6,3.2928316116333,0.9
96,,0.5065531253814697,5.279041767120361,5.166478157043457,0.5166478157043457,1.1205211060209423,0.4711238136215613,2.226503947444634,1.6722535280506663,,3.924204740287741,2.050830638408661,0.2,5.2790417075157166,0.9,2.8193469047546387,1.0
97,,1.1179963111877442,8.087930679321289,8.510542869567871,0.8510542869567871,1.1253288966534938,0.718717052709941,1.9593899017817962,1.674628980306792,,6.6545106998168375,4.397814595699311,0.1,8.087930545210838,0.4,3.264051568508148,0.9
98,,0.7613622188568115,7.867890357971191,7.75075626373291,0.775075626373291,1.1330912509753825,0.6943739395391492,1.0595856823171588,1.802598732616871,,2.9383798628595827,2.8518257856369016,0.2,7.867889806628227,0.4,2.513433384895324,0.9
99,,0.7886222839355469,6.8588762283325195,6.666441917419434,0.6666441917419433,1.1311468768878372,0.6063647761821682,0.9727033320161741,1.6007604127958899,,3.52041699421971,3.1456856012344363,0.1,6.8588764145970345,0.6,3.578898131847381,1.0
